period,periodTime,periodTimeRemaining,awayPlayer0Id,awayPlayer1Id,awayPlayer2Id,awayPlayer3Id,awayPlayer4Id,awayPlayer5Id,homePlayer0Id,homePlayer1Id,homePlayer2Id,homePlayer3Id,homePlayer4Id,homePlayer5Id,event,eventType,eventResult,eventTeam,eventId,x0,y0,x1,y1,player0Id,player1Id,pass0x0,pass0y0,pass0x1,pass0y1,pass0result,pass0team,pass0player0Id,pass0player1Id,pass1x0,pass1y0,pass1x1,pass1y1,pass1result,pass1team,pass1player0Id,pass1player1Id,pass2x0,pass2y0,pass2x1,pass2y1,pass2result,pass2team,pass2player0Id,pass2player1Id,pass3x0,pass3y0,pass3x1,pass3y1,pass3result,pass3team,pass3player0Id,pass3player1Id,pass4x0,pass4y0,pass4x1,pass4y1,pass4result,pass4team,pass4player0Id,pass4player1Id,tags,linkedEvents
1,3:28,16:32,8468493,8477939,8470147,8475172,8476853,8473463,8465009,8470638,8471695,8473419,8479325,8477956,Zone Exit,Controlled,,BOS,2017020250_507124435_shawn.ferris@wne.edu,-25,36,,,8473419,,-97,13,-68,40,Completed,BOS,8479325,8473419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3:46,16:14,8468493,8477939,8470147,8475172,8476853,8473463,8465009,8470638,8471695,8473419,8479325,8477956,Blocked Shot,,,TOR,2017020250_21,63,-7,,,8476853,8473419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3:49,16:11,8475786,8466139,8479458,8477015,8470147,8474581,8475224,8478443,8471695,8478046,8476792,8478366,Shot,Wrist Shot,,BOS,2017020250_24_shawn.ferris@wne.edu,35,-25,,,8476792,8470147,69,-39,39,-39,Completed,BOS,8478366,8476792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4:04,15:56,8475786,8466139,8479458,8477015,8470147,8474581,8475224,8478443,8471695,8478046,8476792,8478366,Zone Exit,Pass,,TOR,2017020250_78083356_shawn.ferris@wne.edu,41,39,23,22,8477015,8466139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4:06,15:54,8475786,8466139,8479458,8477015,8470147,8474581,8475224,8478443,8471695,8478046,8476792,8478366,Zone Entry,Controlled,,TOR,2017020250_883326599_shawn.ferris@wne.edu,-24,33,,,8475786,,-20,6,-22,33,Completed,TOR,8466139,8475786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017020250_78083356_shawn.ferris@wne.edu
1,4:28,15:32,8475786,8466139,8479458,8477015,8470147,8474581,8475224,8478443,8471695,8478046,8476792,8478366,Zone Exit,Controlled,,BOS,2017020250_195883381_shawn.ferris@wne.edu,-26,-25,,,8475224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4:43,15:17,8466139,8478483,8479458,8474037,8470147,8474581,8474062,8471695,8476303,8478569,8477213,8476191,Zone Entry,Failed,,BOS,2017020250_419793291_shawn.ferris@wne.edu,15,39,,,8474062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4:47,15:13,8468493,8478483,8474037,8470147,8475098,8476853,8474062,8465009,8471695,8478569,8477213,8479325,Zone Entry,Uncontrolled,Lost,BOS,2017020250_437922673_shawn.ferris@wne.edu,8,-37,,,8479325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4:57,15:03,8468493,8478483,8474037,8470147,8475098,8476853,8474062,8465009,8471695,8478569,8477213,8479325,Zone Exit,Pass,,TOR,2017020250_444863968_shawn.ferris@wne.edu,75,-19,8,-5,8476853,8478483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4:59,15:01,8468493,8478483,8474037,8470147,8475098,8476853,8474062,8465009,8471695,8478569,8477213,8479325,Zone Entry,Controlled,,TOR,2017020250_171298230_shawn.ferris@wne.edu,-24,35,,,8475098,,8,-4,-21,35,Completed,TOR,8478483,8475098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017020250_444863968_shawn.ferris@wne.edu
1,5:19,14:41,8476941,8478483,8474037,8470147,8475098,8480158,8474062,8465009,8471695,8478569,8477213,8479325,Blocked Shot,,,BOS,2017020250_33,-70,-9,,,8474062,8480158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5:30,14:30,8476941,8474037,8477939,8470147,8475098,8480158,8474062,8465009,8471695,8478569,8477213,8479325,Zone Exit,Pass,,BOS,2017020250_989264758_shawn.ferris@wne.edu,-86,-24,-31,-38,8479325,8478569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5:50,14:10,8468493,8477939,8470147,8475172,8476853,8473463,8478443,8470638,8471695,8476792,8473419,8477956,Zone Exit,Pass,,BOS,2017020250_148724397_shawn.ferris@wne.edu,-70,-38,-27,29,8470638,8476792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5:52,14:08,8468493,8477939,8470147,8475172,8476853,8473463,8478443,8470638,8471695,8476792,8473419,8477956,Zone Entry,Controlled,,BOS,2017020250_464244163_shawn.ferris@wne.edu,24,32,,,8476792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017020250_148724397_shawn.ferris@wne.edu
1,5:59,14:01,8468493,8477939,8470147,8475172,8476853,8473463,8478443,8470638,8471695,8476792,8473419,8477956,Zone Exit,Uncontrolled,Lost,TOR,2017020250_626844727_shawn.ferris@wne.edu,59,-36,,,8473463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6:05,13:55,8468493,8477939,8470147,8475172,8476853,8473463,8478443,8470638,8471695,8476792,8473419,8477956,Zone Entry,Uncontrolled,Recovered,BOS,2017020250_306973769_shawn.ferris@wne.edu,1,38,,,8476792,8470638,-1,-6,-1,37,Completed,BOS,8473419,8476792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6:12,13:48,8468493,8477939,8470147,8475172,8476853,8473463,8478443,8470638,8471695,8476792,8473419,8477956,Shot,Backhand,,BOS,2017020250_36_shawn.ferris@wne.edu,75,-3,,,8470638,8470147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017020250_306973769_shawn.ferris@wne.edu
1,6:24,13:36,8468493,8477015,8470147,8475172,8476853,,8475224,8478443,8471695,8476792,8477956,,Zone Exit,Controlled,,TOR,2017020250_892834698_shawn.ferris@wne.edu,25,-37,,,8475172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6:27,13:33,8468493,8477015,8470147,8475172,8476853,,8475224,8478443,8471695,8476792,8477956,,Zone Entry,Controlled,,TOR,2017020250_568265557_shawn.ferris@wne.edu,-25,-7,,,8475172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017020250_892834698_shawn.ferris@wne.edu
1,6:48,13:12,8466139,8478483,8479458,8470147,8474581,,8475224,8478443,8471695,8476792,8477956,,Zone Entry,Failed,,BOS,2017020250_167290985_shawn.ferris@wne.edu,24,39,,,8476792,,-25,4,11,39,Completed,BOS,8478443,8476792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6:59,13:01,8466139,8478483,8479458,8470147,8474581,,8475224,8465009,8471695,8478046,8479325,,Zone Entry,Controlled,,TOR,2017020250_730836565_shawn.ferris@wne.edu,-25,-15,,,8478483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7:05,12:55,8466139,8478483,8479458,8470147,8474581,,8475224,8465009,8471695,8478046,8479325,,Blocked Shot,,,BOS,2017020250_44,-63,-8,,,8479325,8478483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7:13,12:47,8466139,8478483,8479458,8470147,8474581,,8475224,8465009,8471695,8478046,8479325,,Zone Exit,Controlled,,BOS,2017020250_370232126_shawn.ferris@wne.edu,-25,32,,,8465009,,-96,2,-89,36,Completed,BOS,8476792,8465009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7:15,12:45,8466139,8478483,8479458,8470147,8474581,,8475224,8465009,8471695,8478046,8479325,,Zone Entry,Controlled,,BOS,2017020250_634172915_shawn.ferris@wne.edu,25,-38,,,8478046,,-21,32,6,-34,Completed,BOS,8465009,8478046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017020250_370232126_shawn.ferris@wne.edu
1,7:22,12:38,8466139,8478483,8479458,8470147,8474581,,8475224,8465009,8471695,8478046,8479325,,Zone Exit,Uncontrolled,Lost,TOR,2017020250_22635902_shawn.ferris@wne.edu,42,28,,,8478483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7:39,12:21,8468493,8478483,8477939,8470147,8476853,,8474062,8465009,8471695,8478046,8479325,,Shot,Wrist Shot,,TOR,2017020250_46,-74,2,,,8477939,8471695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7:50,12:10,8468493,8475786,8477939,8470147,8476853,,8474062,8465009,8471695,8478046,8479325,,Zone Exit,Pass,,BOS,2017020250_952321446_shawn.ferris@wne.edu,-58,28,-3,13,8478046,8474062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7:51,12:09,8468493,8475786,8477939,8470147,8476853,,8474062,8471695,8476792,8477213,8476191,,Zone Entry,Uncontrolled,Lost,BOS,2017020250_801457417_shawn.ferris@wne.edu,20,34,,,8474062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017020250_952321446_shawn.ferris@wne.edu
1,8:00,12:00,8468493,8475786,8477939,8470147,8476853,,8474062,8471695,8476792,8477213,8476191,,Zone Exit,Uncontrolled,Lost,TOR,2017020250_623928824_shawn.ferris@wne.edu,96,-24,,,8476853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8:15,11:45,8468493,8475786,8477939,8470147,8476853,8473463,8474062,8471695,8476792,8477213,8473419,8476191,Zone Entry,Uncontrolled,Lost,TOR,2017020250_25547417_shawn.ferris@wne.edu,-1,-25,,,8468493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8:20,11:40,8468493,8475786,8477939,8470147,8473463,8474581,8474062,8471695,8476792,8477213,8473419,8476191,Zone Exit,Controlled,,BOS,2017020250_121157075_shawn.ferris@wne.edu,-26,29,,,8474062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8:22,11:38,8468493,8475786,8477939,8470147,8473463,8474581,8474062,8471695,8476792,8477213,8473419,8476191,Zone Entry,Controlled,,BOS,2017020250_937933314_shawn.ferris@wne.edu,25,29,,,8473419,,-22,33,21,31,Completed,BOS,8474062,8473419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017020250_121157075_shawn.ferris@wne.edu
1,8:32,11:28,8479458,8474037,8477939,8470147,8475098,8474581,8471695,8476792,8476374,8477213,8473419,8476191,Missed Shot,,,BOS,2017020250_49_shawn.ferris@wne.edu,37,-25,,,8476191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017020250_937933314_shawn.ferris@wne.edu:2017020250_121157075_shawn.ferris@wne.edu
1,8:50,11:10,8478483,8479458,8474037,8470147,8475098,8474581,8478443,8473492,8471695,8476303,8476374,8478569,Zone Exit,Failed,,BOS,2017020250_341739605_shawn.ferris@wne.edu,-93,-36,,,8478443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8:52,11:08,8476941,8478483,8474037,8470147,8475098,8480158,8478443,8473492,8471695,8476303,8476374,8478569,Goal,,,TOR,2017020250_52,-62,-4,,,8478483,8471695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,9:00,11:00,8468493,8475786,8479458,8470147,8473463,,8470638,8471695,8478046,8476792,8473419,8477956,Blocked Shot,,,TOR,2017020250_56,69,-11,,,8468493,8477956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,9:15,10:45,8468493,8475786,8479458,8470147,8473463,,8470638,8471695,8478046,8476792,8473419,8477956,Shot,Slap Shot,,BOS,2017020250_58_shawn.ferris@wne.edu,37,-10,,,8477956,8470147,62,-38,37,-10,Completed,BOS,8478046,8477956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,one-timer,
1,9:16,10:44,8468493,8475786,8479458,8470147,8473463,,8470638,8471695,8478046,8476792,8473419,8477956,Zone Exit,Uncontrolled,Lost,TOR,2017020250_409374235_shawn.ferris@wne.edu,54,0,,,8473463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,9:31,10:29,8468493,8468575,8479458,8477015,8470147,,8470638,8471695,8478046,8476792,8473419,8477956,Zone Entry,Controlled,,BOS,2017020250_413857498_shawn.ferris@wne.edu,28,-22,,,8470638,,-11,23,28,-22,Completed,BOS,8476792,8470638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,9:35,10:25,8468493,8468575,8479458,8477015,8470147,,8470638,8471695,8478046,8476792,8473419,8477956,Shot,Wrist Shot,,BOS,2017020250_59_shawn.ferris@wne.edu,60,-15,,,8470638,8470147,-10,23,28,-22,Completed,BOS,8476792,8470638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rush,2017020250_413857498_shawn.ferris@wne.edu
1,9:43,10:17,8468493,8468575,8479458,8477015,8470147,,8470638,8471695,8478046,8476792,8473419,8477956,Blocked Shot,,,TOR,2017020250_60,71,13,,,8479458,8476792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,9:43,10:17,8468493,8468575,8479458,8477015,8470147,,8470638,8471695,8478046,8476792,8473419,8477956,Zone Exit,Uncontrolled,Lost,TOR,2017020250_913932905_shawn.ferris@wne.edu,62,28,,,8468575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,9:50,10:10,8468493,8475786,8470147,8476853,8473463,,8478075,8470638,8471695,8473419,8479325,8477956,Zone Entry,Controlled,,BOS,2017020250_881238265_shawn.ferris@wne.edu,24,-25,,,8477956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10:03,9:57,8468493,8475786,8470147,8476853,8473463,,8478075,8470638,8471695,8473419,8479325,8477956,Shot,Wrist Shot,,BOS,2017020250_61_shawn.ferris@wne.edu,80,-25,,,8470638,8470147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10:04,9:56,8468493,8475786,8470147,8476853,8473463,,8478075,8470638,8471695,8473419,8479325,8477956,Zone Exit,Controlled,,TOR,2017020250_422156849_shawn.ferris@wne.edu,25,0,,,8473463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10:07,9:53,8468493,8475786,8470147,8476853,8473463,,8478075,8470638,8471695,8473419,8479325,8477956,Zone Entry,Uncontrolled,Lost,TOR,2017020250_462535122_shawn.ferris@wne.edu,-16,22,,,8473463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017020250_422156849_shawn.ferris@wne.edu
1,10:18,9:42,8475786,8470147,8476853,8473463,8474581,,8478075,8475224,8465009,8473492,8471695,8479325,Zone Entry,Failed,,BOS,2017020250_271148289_shawn.ferris@wne.edu,25,0,,,8473492,,-94,36,-55,38,Completed,BOS,8479325,8473492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10:31,9:29,8468575,8479458,8477015,8470147,8476853,,8478075,8474062,8465009,8473492,8471695,8479325,Zone Entry,Failed,,BOS,2017020250_443158493_shawn.ferris@wne.edu,24,31,,,8478075,,-27,1,-1,30,Completed,BOS,8479325,8478075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10:34,9:26,8468575,8479458,8477015,8470147,8476853,,8478075,8474062,8465009,8473492,8471695,8479325,Zone Entry,Controlled,,BOS,2017020250_899622354_shawn.ferris@wne.edu,25,-12,,,8478075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10:47,9:13,8468575,8479458,8477015,8470147,8476853,,8478075,8474062,8465009,8473492,8471695,8479325,Zone Exit,Uncontrolled,Lost,TOR,2017020250_851343233_shawn.ferris@wne.edu,96,19,,,8479458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11:06,8:54,8476941,8475786,8474037,8470147,8475098,8480158,8465009,8471695,8476374,8478569,8477213,8479325,Zone Exit,Uncontrolled,Lost,BOS,2017020250_298683809_shawn.ferris@wne.edu,-46,-39,,,8478569,,-96,-17,-66,-39,Completed,BOS,8479325,8478569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11:16,8:44,8476941,8478483,8474037,8470147,8475098,8480158,8465009,8471695,8476374,8478569,8477213,8479325,Zone Exit,Uncontrolled,Lost,BOS,2017020250_999149123_shawn.ferris@wne.edu,-52,21,,,8476374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11:19,8:41,8476941,8478483,8474037,8470147,8475098,8480158,8465009,8471695,8476374,8478569,8477213,8479325,Zone Entry,Controlled,,BOS,2017020250_331787272_shawn.ferris@wne.edu,25,-13,,,8477213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11:22,8:38,8476941,8478483,8474037,8470147,8475098,8480158,8471695,8476303,8476374,8478569,8477213,8476191,Shot,Wrist Shot,,BOS,2017020250_65_shawn.ferris@wne.edu,44,-18,,,8477213,8470147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017020250_331787272_shawn.ferris@wne.edu:2017020250_999149123_shawn.ferris@wne.edu
1,11:24,8:36,8476941,8478483,8474037,8470147,8475098,8480158,8471695,8476303,8476374,8478569,8477213,8476191,Zone Exit,Uncontrolled,Lost,TOR,2017020250_92065425_shawn.ferris@wne.edu,59,37,,,8475098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11:35,8:25,8476941,8475786,8466139,8477015,8470147,8480158,8471695,8476303,8476374,8478569,8477213,8476191,Zone Entry,Controlled,,BOS,2017020250_895478621_shawn.ferris@wne.edu,24,-37,,,8476191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11:49,8:11,8476941,8475786,8466139,8477015,8470147,8480158,8471695,8476303,8476374,8478569,8477213,8476191,Shot,Slap Shot,,BOS,2017020250_66_shawn.ferris@wne.edu,32,-25,,,8476303,8470147,29,-3,54,-31,Completed,BOS,8476191,8476303,49,39,29,18,Completed,BOS,8476374,8476191,,,,,,,,,,,,,,,,,,,,,,,,,one-timer,2017020250_895478621_shawn.ferris@wne.edu
1,11:52,8:08,8476941,8475786,8466139,8477015,8470147,8480158,8471695,8476303,8476374,8478569,8477213,8476191,Zone Exit,Failed,,TOR,2017020250_51458982_shawn.ferris@wne.edu,91,-39,,,8474581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,12:00,8:00,8476941,8475786,8466139,8477015,8470147,8480158,8475224,8471695,8476303,8478569,8477213,8476191,Zone Exit,Uncontrolled,Lost,TOR,2017020250_884891300_shawn.ferris@wne.edu,67,37,,,8476941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
